logistica_brl,desconto_brl,lote_id,indice_qualidade_1a10,perda_processamento_pct,id_pedido
491.98,240.82,POLPA-202511-3492,8.0,3.04,Polpa congelada_Novembro_67
899.15,459.28,POLPA-202511-4798,8.0,2.45,Polpa congelada_Novembro_68
840.73,292.16,POLPA-202511-3664,9.0,2.7,Polpa congelada_Novembro_69
369.68,26.77,POLPA-202511-4045,8.0,2.09,Polpa congelada_Novembro_70
142.7,125.05,POLPA-202511-6638,8.387342513917375,2.31,Polpa congelada_Novembro_71
303.14,56.27,POLPA-202511-8625,8.387342513917375,1.36,Polpa congelada_Novembro_72
1168.81,531.46,POLPA-202511-2876,9.0,0.32,Polpa congelada_Novembro_73
667.81,151.98,POLPA-202511-5079,10.0,1.13,Polpa congelada_Novembro_74
208.95,105.94,POLPA-202511-1339,10.0,1.17,Polpa congelada_Novembro_75
402.46,312.66,POLPA-202511-5857,9.0,0.3,Polpa congelada_Novembro_76
839.49,264.92,POLPA-202511-8436,7.0,2.3,Polpa congelada_Novembro_77
80.42,58.83,POLPA-202511-1368,9.0,1.75,Polpa congelada_Novembro_78
111.94,68.25,POLPA-202511-5428,8.0,0.73,Polpa congelada_Novembro_79
965.53,205.32,POLPA-202511-4446,9.0,2.54,Polpa congelada_Novembro_80
545.67,397.59,POLPA-202511-2374,7.0,1.78,Polpa congelada_Novembro_81
347.49,451.29,POLPA-202511-5046,7.0,2.11,Polpa congelada_Novembro_82
275.14,107.51,POLPA-202511-3143,8.0,2.37,Polpa congelada_Novembro_83
244.3,117.05,POLPA-202511-4778,9.0,1.51,Polpa congelada_Novembro_84
291.39,49.17,POLPA-202511-4078,10.0,1.03,Polpa congelada_Novembro_85
583.19,179.85,POLPA-202511-5130,6.0,2.04,Polpa congelada_Novembro_86
1040.09,55.38,POLPA-202511-9648,8.0,3.66,Polpa congelada_Novembro_87
237.96,37.79,POLPA-202511-9531,10.0,2.76,Polpa congelada_Novembro_88
613.73,258.15,POLPA-202511-9798,9.0,1.18,Polpa congelada_Novembro_89
696.62,433.04,POLPA-202511-9799,9.0,2.36,Polpa congelada_Novembro_90
85.47,55.21,POLPA-202511-3776,8.0,2.33,Polpa congelada_Novembro_91
517.89,9.83,POLPA-202511-6489,8.0,1.21,Polpa congelada_Novembro_92
535.64,120.38,POLPA-202511-4108,8.0,1.41,Polpa congelada_Novembro_93
379.2,102.67,POLPA-202511-8282,7.0,4.01,Polpa congelada_Novembro_94
276.19,106.07,POLPA-202511-3686,9.0,2.46,Polpa congelada_Novembro_95
799.98,280.59,POLPA-202511-1811,9.0,2.43,Polpa congelada_Novembro_96
617.89,253.46,POLPA-202511-9011,9.0,3.09,Polpa congelada_Novembro_97
459.05,151.25,POLPA-202511-4053,8.0,2.32,Polpa congelada_Novembro_98
449.1,45.72,POLPA-202511-7036,8.0,1.31,Polpa congelada_Novembro_99
735.36,42.71,POLPA-202511-4647,10.0,1.22,Polpa congelada_Novembro_100
556.54,196.34738686131388,POLPA-202511-1129,8.0,0.83,Polpa congelada_Novembro_101
182.65,62.94,POLPA-202511-1694,10.0,2.34,Polpa congelada_Novembro_102
1103.56,364.2,POLPA-202511-3716,8.0,2.8,Polpa congelada_Novembro_103
818.89,104.75,POLPA-202511-7130,9.0,1.53,Polpa congelada_Novembro_104
405.76,261.86,POLPA-202511-9582,7.0,1.18,Polpa congelada_Novembro_105
347.83,144.16,POLPA-202511-4417,8.0,1.09,Polpa congelada_Novembro_106
689.34,430.71,POLPA-202511-9580,8.0,3.27,Polpa congelada_Novembro_107
660.04,152.11,POLPA-202511-7879,10.0,1.62,Polpa congelada_Novembro_108
163.52,30.15,POLPA-202511-6885,8.0,1.6,Polpa congelada_Novembro_109
113.26,53.73,POLPA-202511-5221,9.0,3.4,Polpa congelada_Novembro_110
1049.95,186.89,POLPA-202511-9767,7.0,1.68,Polpa congelada_Novembro_111
140.47,31.03,POLPA-202511-3967,10.0,1.28,Polpa congelada_Novembro_112
588.25,340.32,POLPA-202511-5264,8.0,1.86,Polpa congelada_Novembro_113
162.14,55.04,POLPA-202511-1964,9.0,2.69,Polpa congelada_Novembro_114
156.27,113.06,POLPA-202511-6216,9.0,2.9,Polpa congelada_Novembro_115
578.7460611353711,9.51,POLPA-202511-1757,8.0,2.1,Polpa congelada_Novembro_116
223.09,1.58,POLPA-202511-1559,9.0,2.2,Polpa congelada_Novembro_117
1334.44,736.22,POLPA-202511-6964,8.0,2.73,Polpa congelada_Novembro_118
268.69,95.61,POLPA-202511-1182,9.0,1.85,Polpa congelada_Novembro_119
351.23,147.52,POLPA-202511-2310,10.0,2.08,Polpa congelada_Novembro_120
333.53,37.9,POLPA-202511-6261,8.0,2.06,Polpa congelada_Novembro_121
112.94,51.95,POLPA-202511-4620,10.0,1.61,Polpa congelada_Novembro_122
289.41,28.78,POLPA-202511-1904,9.0,1.94,Polpa congelada_Novembro_123
601.93,22.29,POLPA-202511-1055,8.0,2.27,Polpa congelada_Novembro_124
477.02,266.57,POLPA-202511-6555,10.0,2.19,Polpa congelada_Novembro_125
1167.61,325.93,POLPA-202511-7293,10.0,1.51,Polpa congelada_Novembro_126
874.91,646.59,POLPA-202511-5405,7.0,1.39,Polpa congelada_Novembro_127
812.51,420.71,POLPA-202511-1035,7.0,1.66,Polpa congelada_Novembro_128
1380.99,278.54,POLPA-202511-6486,8.0,2.54,Polpa congelada_Novembro_129
162.27,83.75,POLPA-202511-5474,9.0,3.18,Polpa congelada_Novembro_130
363.87,392.1,POLPA-202511-9455,10.0,1.86,Polpa congelada_Novembro_131
1828.94,344.93,POLPA-202511-4058,10.0,2.86,Polpa congelada_Novembro_132
847.12,276.58,POLPA-202511-1965,8.387342513917375,3.11,Polpa congelada_Novembro_133
190.41,29.24,POLPA-202511-1649,7.0,0.3,Polpa congelada_Novembro_134
62.93,68.8,POLPA-202511-2288,9.0,1.44,Polpa congelada_Novembro_135
939.36,175.19,POLPA-202511-3522,7.0,2.22,Polpa congelada_Novembro_136
259.13,98.07,POLPA-202511-1596,10.0,3.36,Polpa congelada_Novembro_137
310.06,182.11,POLPA-202511-7161,9.0,2.03,Polpa congelada_Novembro_138
691.11,235.35,POLPA-202511-6069,7.0,3.86,Polpa congelada_Novembro_139
1091.1,406.66,POLPA-202511-8404,9.0,2.13,Polpa congelada_Novembro_140
455.95,438.06,POLPA-202511-8588,9.0,0.51,Polpa congelada_Novembro_141
601.73,122.32,POLPA-202511-7872,7.0,2.07,Polpa congelada_Novembro_142
228.18,153.29,POLPA-202511-2726,10.0,2.06,Polpa congelada_Novembro_143
749.72,31.88,POLPA-202511-7774,8.0,3.04,Polpa congelada_Novembro_144
750.37,287.47,POLPA-202511-7913,8.0,1.39,Polpa congelada_Novembro_145
638.05,68.17,POLPA-202511-8844,8.0,0.88,Polpa congelada_Novembro_146
640.21,104.44,POLPA-202511-6409,9.0,2.63,Polpa congelada_Novembro_147
145.61,119.97,POLPA-202511-9197,8.0,2.98,Polpa congelada_Novembro_148
223.07,99.24,POLPA-202511-2176,9.0,1.23,Polpa congelada_Novembro_149
570.23,531.99,POLPA-202511-3983,10.0,2.64,Polpa congelada_Novembro_150
1086.39,99.79,POLPA-202511-5178,9.0,2.37,Polpa congelada_Novembro_151
370.08,127.61,POLPA-202511-4329,10.0,1.57,Polpa congelada_Novembro_152
391.49,64.68,POLPA-202511-1582,6.0,2.1,Polpa congelada_Novembro_153
525.12,138.59,POLPA-202511-9969,9.0,1.61,Polpa congelada_Novembro_154
670.8,241.51,POLPA-202511-2822,8.387342513917375,2.54,Polpa congelada_Novembro_155
467.77,237.47,POLPA-202511-2319,8.387342513917375,1.29,Polpa congelada_Novembro_156
608.59,52.88,POLPA-202511-3418,8.0,1.52,Polpa congelada_Novembro_157
901.39,207.07,POLPA-202511-5498,8.0,1.0,Polpa congelada_Novembro_158
141.18,14.25,POLPA-202511-2158,9.0,1.24,Polpa congelada_Novembro_159
392.1,25.02,POLPA-202511-9696,9.0,2.28,Polpa congelada_Novembro_160
709.24,64.62,POLPA-202511-6129,9.0,1.5,Polpa congelada_Novembro_161
838.89,151.04,POLPA-202511-3280,7.0,1.87,Polpa congelada_Novembro_162
377.34,126.08,POLPA-202511-3143,10.0,1.63,Polpa congelada_Novembro_163
2773.86,236.19,POLPA-202511-7448,9.0,1.66,Polpa congelada_Novembro_164
483.5,95.04,POLPA-202511-7715,8.0,1.82,Polpa congelada_Novembro_165
697.27,306.18,POLPA-202511-7223,10.0,0.81,Polpa congelada_Novembro_166
1875.75,181.42,POLPA-202511-5171,7.0,0.63,Polpa congelada_Novembro_167
405.18,218.26,POLPA-202511-8708,9.0,0.3,Polpa congelada_Novembro_168
648.3,82.95,POLPA-202511-8606,9.0,2.58,Polpa congelada_Novembro_169
259.13,48.52,POLPA-202511-3083,8.0,0.56,Polpa congelada_Novembro_170
253.74,263.3,POLPA-202511-9419,8.0,0.3,Polpa congelada_Novembro_171
1694.76,1011.07,POLPA-202511-3831,7.0,2.03,Polpa congelada_Novembro_172
248.48,213.3,POLPA-202511-9267,8.0,0.61,Polpa congelada_Novembro_173
205.14,81.6,POLPA-202511-2488,9.0,2.2,Polpa congelada_Novembro_174
228.98,88.04,POLPA-202511-1426,10.0,1.67,Polpa congelada_Novembro_175
427.3,313.42,POLPA-202511-6830,8.0,1.59,Polpa congelada_Novembro_176
953.43,499.72,POLPA-202511-7358,8.0,1.57,Polpa congelada_Novembro_177
79.91,25.1,POLPA-202511-9008,10.0,0.52,Polpa congelada_Novembro_178
627.02,95.19,POLPA-202511-8172,8.0,2.2,Polpa congelada_Novembro_179
268.61,34.5,POLPA-202511-9392,10.0,1.93,Polpa congelada_Novembro_180
253.53,203.63,POLPA-202511-6360,6.0,3.14,Polpa congelada_Novembro_181
745.22,7.36,POLPA-202511-3054,8.0,0.3,Polpa congelada_Novembro_182
374.56,97.14,POLPA-202511-6566,7.0,1.75,Polpa congelada_Novembro_183
890.18,552.45,POLPA-202511-7712,7.0,1.59,Polpa congelada_Novembro_184
667.76,205.03,POLPA-202511-8167,8.387342513917375,1.59,Polpa congelada_Novembro_185
1857.5,196.34738686131388,POLPA-202511-7064,9.0,4.24,Polpa congelada_Novembro_186
268.22,74.39,POLPA-202511-5851,9.0,3.67,Polpa congelada_Novembro_187
484.61,248.21,POLPA-202511-2817,10.0,1.27,Polpa congelada_Novembro_188
451.43,89.81,POLPA-202511-4985,10.0,2.24,Polpa congelada_Novembro_189
753.28,341.93,POLPA-202511-8923,9.0,2.95,Polpa congelada_Novembro_190
716.65,195.08,POLPA-202511-7999,9.0,2.13,Polpa congelada_Novembro_191
79.79,29.73,POLPA-202511-6772,8.0,0.76,Polpa congelada_Novembro_192
859.47,281.86,POLPA-202511-3531,8.0,2.08,Polpa congelada_Novembro_193
559.84,195.87,POLPA-202511-9105,10.0,3.01,Polpa congelada_Novembro_194
907.75,312.95,POLPA-202511-8830,6.0,2.9,Polpa congelada_Novembro_195
111.12,15.99,POLPA-202511-1836,7.0,3.16,Polpa congelada_Novembro_196
165.19,2.76,POLPA-202511-7953,8.0,0.66,Polpa congelada_Novembro_197
840.78,205.51,POLPA-202511-5618,9.0,0.7,Polpa congelada_Novembro_198
195.08,40.38,POLPA-202511-3328,8.0,2.16,Polpa congelada_Novembro_199
469.41,222.54,POLPA-202511-6078,10.0,1.02,Polpa congelada_Novembro_200
617.45,105.5,POLPA-202511-1613,9.0,0.86,Polpa congelada_Novembro_201
1110.61,634.96,POLPA-202511-9716,7.0,1.05,Polpa congelada_Novembro_202
257.9,72.96,POLPA-202511-1372,9.0,3.33,Polpa congelada_Novembro_203
391.78,106.12,POLPA-202511-6721,8.0,1.19,Polpa congelada_Novembro_204
692.41,346.34,POLPA-202511-2199,9.0,3.07,Polpa congelada_Novembro_205
162.52,15.87,POLPA-202511-5742,8.0,2.06,Polpa congelada_Novembro_206
248.44,14.88,POLPA-202511-4774,7.0,3.34,Polpa congelada_Novembro_207
302.59,45.89,POLPA-202511-4498,9.0,0.93,Polpa congelada_Novembro_208
743.91,172.02,POLPA-202511-6824,8.387342513917375,0.75,Polpa congelada_Novembro_209
718.06,273.19,POLPA-202511-2098,9.0,1.66,Polpa congelada_Novembro_210
381.02,151.55,POLPA-202511-5808,9.0,2.84,Polpa congelada_Novembro_211
78.78,1.82,POLPA-202511-1713,9.0,2.05,Polpa congelada_Novembro_212
547.68,10.59,POLPA-202511-7620,9.0,2.27,Polpa congelada_Novembro_213
738.83,144.43,POLPA-202511-9919,8.0,2.3,Polpa congelada_Novembro_214
746.68,28.31,POLPA-202511-2146,7.0,1.04,Polpa congelada_Novembro_215
176.38,14.57,POLPA-202511-9721,7.0,1.63,Polpa congelada_Novembro_216
374.49,354.84,POLPA-202511-6612,10.0,1.92,Polpa congelada_Novembro_217
504.09,384.35,POLPA-202511-6310,10.0,1.88,Polpa congelada_Novembro_218
1045.5,623.96,POLPA-202511-4709,8.0,1.89,Polpa congelada_Novembro_219
1121.86,547.46,POLPA-202511-3876,9.0,2.3,Polpa congelada_Novembro_220
295.51,70.42,POLPA-202511-6159,10.0,1.4,Polpa congelada_Novembro_221
697.36,444.59,POLPA-202511-1312,8.0,2.82,Polpa congelada_Novembro_222
144.76,2.23,POLPA-202511-8985,8.0,1.34,Polpa congelada_Novembro_223
295.89,64.51,POLPA-202511-3731,8.0,1.89,Polpa congelada_Novembro_224
1090.15,180.21,POLPA-202511-5498,8.0,1.99,Polpa congelada_Novembro_225
543.64,515.31,POLPA-202511-8310,8.0,1.45,Polpa congelada_Novembro_226
130.27,19.1,POLPA-202511-8173,9.0,1.55,Polpa congelada_Novembro_227
716.21,193.77,POLPA-202511-4291,8.0,0.51,Polpa congelada_Novembro_228
654.33,305.3,POLPA-202511-7160,8.0,0.95,Polpa congelada_Novembro_229
78.56,5.4,POLPA-202511-5501,8.0,2.98,Polpa congelada_Novembro_230
635.18,92.66,POLPA-202511-1183,9.0,2.26,Polpa congelada_Novembro_231
178.32,51.51,POLPA-202511-4193,9.0,2.65,Polpa congelada_Novembro_232
283.24,221.49,POLPA-202511-7888,7.0,2.22,Polpa congelada_Novembro_233
134.85,26.48,POLPA-202511-8548,9.0,2.75,Polpa congelada_Novembro_234
652.8,136.32,POLPA-202511-2331,10.0,1.62,Polpa congelada_Novembro_235
321.87,253.7,POLPA-202511-8296,8.0,1.68,Polpa congelada_Novembro_236
856.55,15.6,POLPA-202511-2225,8.0,1.93,Polpa congelada_Novembro_237
675.45,150.67,POLPA-202511-4629,9.0,1.11,Polpa congelada_Novembro_238
784.21,216.39,POLPA-202511-6173,10.0,2.05,Polpa congelada_Novembro_239
181.45,87.49,POLPA-202511-6270,8.0,1.32,Polpa congelada_Novembro_240
1168.48,50.57,POLPA-202511-6207,9.0,2.51,Polpa congelada_Novembro_241
199.22,250.44,POLPA-202511-8867,9.0,0.86,Polpa congelada_Novembro_242
181.12,72.45,POLPA-202511-6839,7.0,1.97,Polpa congelada_Novembro_243
188.87,15.67,POLPA-202511-3285,8.0,2.07,Polpa congelada_Novembro_244
716.61,182.79,POLPA-202511-8749,9.0,1.69,Polpa congelada_Novembro_245
508.81,89.49,POLPA-202511-8260,9.0,0.97,Polpa congelada_Novembro_246
428.98,13.76,POLPA-202511-8321,10.0,2.43,Polpa congelada_Novembro_247
356.18,147.93,POLPA-202511-2324,8.0,2.28,Polpa congelada_Novembro_248
301.22,199.14,POLPA-202511-2207,9.0,0.61,Polpa congelada_Novembro_249
175.45,49.98,POLPA-202511-6353,8.0,2.33,Polpa congelada_Novembro_250
226.62,48.7,POLPA-202511-6770,9.0,1.84,Polpa congelada_Novembro_251
637.35,449.75,POLPA-202511-7191,6.0,1.07,Polpa congelada_Novembro_252
1387.19,415.84,POLPA-202511-4930,10.0,2.31,Polpa congelada_Novembro_253
502.68,10.76,POLPA-202511-8741,8.0,1.91,Polpa congelada_Novembro_254
584.68,308.57,POLPA-202511-7330,9.0,1.56,Polpa congelada_Novembro_255
1117.56,773.3,POLPA-202511-1709,7.0,2.32,Polpa congelada_Novembro_256
292.06,62.95,POLPA-202511-9348,9.0,1.91,Polpa congelada_Novembro_257
59.92,48.5,POLPA-202511-6652,10.0,0.3,Polpa congelada_Novembro_258
554.68,558.24,POLPA-202511-5149,8.387342513917375,0.54,Polpa congelada_Novembro_259
381.27,188.88,POLPA-202511-4544,7.0,0.53,Polpa congelada_Novembro_260
262.16,15.99,POLPA-202511-1166,9.0,3.54,Polpa congelada_Novembro_261
99.01,81.03,POLPA-202511-3459,10.0,2.82,Polpa congelada_Novembro_262
380.72,160.4,POLPA-202511-1331,8.0,2.85,Polpa congelada_Novembro_263
600.22,262.94,POLPA-202511-2499,9.0,1.34,Polpa congelada_Novembro_264
503.62,117.57,POLPA-202511-2177,7.0,0.91,Polpa congelada_Novembro_265
798.59,247.45,POLPA-202511-3032,10.0,2.09,Polpa congelada_Novembro_266
224.39,1.3,POLPA-202511-9244,8.0,2.13,Polpa congelada_Novembro_267
276.71,17.53,POLPA-202511-7201,9.0,1.2,Polpa congelada_Novembro_268
542.6,272.21,POLPA-202511-6093,7.0,1.52,Polpa congelada_Novembro_269
290.24,99.92,POLPA-202511-2156,7.0,1.88,Polpa congelada_Novembro_270
791.33,196.52,POLPA-202511-8048,9.0,2.8,Polpa congelada_Novembro_271
271.44,96.98,POLPA-202511-3398,8.0,3.06,Polpa congelada_Novembro_272
556.17,327.6,POLPA-202511-2570,9.0,1.2,Polpa congelada_Novembro_273
111.93,108.63,POLPA-202511-9822,8.0,1.1,Polpa congelada_Novembro_274
106.98,35.7,POLPA-202511-3347,9.0,1.42,Polpa congelada_Novembro_275
408.39,29.35,POLPA-202511-4969,9.0,0.98,Polpa congelada_Novembro_276
539.04,396.47,POLPA-202511-9224,8.0,2.29,Polpa congelada_Novembro_277
524.25,89.38,POLPA-202511-7382,9.0,2.52,Polpa congelada_Novembro_278
222.51,53.12,POLPA-202511-2359,7.0,1.79,Polpa congelada_Novembro_279
358.83,257.25,POLPA-202511-1398,7.0,1.09,Polpa congelada_Novembro_280
1616.06,365.13,POLPA-202511-8082,9.0,0.75,Polpa congelada_Novembro_281
578.7460611353711,670.12,POLPA-202511-6152,10.0,2.04,Polpa congelada_Novembro_282
753.81,550.67,POLPA-202511-4049,10.0,1.18,Polpa congelada_Novembro_283
714.73,27.19,POLPA-202511-9926,9.0,2.95,Polpa congelada_Novembro_284
578.7460611353711,41.95,POLPA-202511-2332,10.0,2.43,Polpa congelada_Novembro_285
541.68,88.99,POLPA-202511-6905,9.0,1.85,Polpa congelada_Novembro_286
659.69,393.76,POLPA-202511-5389,9.0,3.71,Polpa congelada_Novembro_287
291.94,120.16,POLPA-202511-7012,9.0,3.0,Polpa congelada_Novembro_288
268.77,276.31,POLPA-202511-2215,8.0,2.54,Polpa congelada_Novembro_289
1523.38,1078.18,POLPA-202511-3114,6.0,0.73,Polpa congelada_Novembro_290
673.47,160.42,POLPA-202511-6352,9.0,1.91,Polpa congelada_Novembro_291
1844.05,228.56,POLPA-202511-7298,8.0,2.04,Polpa congelada_Novembro_292
602.23,422.82,POLPA-202511-1750,8.0,1.13,Polpa congelada_Novembro_293
1791.62,218.12,POLPA-202511-6205,8.387342513917375,2.51,Polpa congelada_Novembro_294
225.55,35.89,POLPA-202511-2387,8.0,2.17,Polpa congelada_Novembro_295
565.64,201.9,POLPA-202511-1969,8.0,2.4,Polpa congelada_Novembro_296
119.14,60.69,POLPA-202511-3221,10.0,3.01,Polpa congelada_Novembro_297
201.19,120.09,POLPA-202511-4205,8.0,1.42,Polpa congelada_Novembro_298
746.5,185.43,POLPA-202511-3075,10.0,2.02,Polpa congelada_Novembro_299
285.48,116.66,POLPA-202511-4861,9.0,1.39,Polpa congelada_Novembro_300
663.94,340.73,POLPA-202511-5808,8.0,1.59,Polpa congelada_Novembro_301
356.77,150.92,POLPA-202511-8962,8.0,0.3,Polpa congelada_Novembro_302
594.9,408.99,POLPA-202511-4515,9.0,0.86,Polpa congelada_Novembro_303
536.66,23.48,POLPA-202511-3425,8.0,1.04,Polpa congelada_Novembro_304
195.48,62.37,POLPA-202511-3841,7.0,2.9,Polpa congelada_Novembro_305
223.98,71.92,POLPA-202511-9385,8.0,1.09,Polpa congelada_Novembro_306
86.82,36.65,POLPA-202511-9490,8.0,1.1,Polpa congelada_Novembro_307
920.36,470.6,POLPA-202511-3841,9.0,1.21,Polpa congelada_Novembro_308
583.66,150.7,POLPA-202511-3510,8.0,3.09,Polpa congelada_Novembro_309
238.45,40.68,POLPA-202511-2271,9.0,1.46,Polpa congelada_Novembro_310
200.04,155.56,POLPA-202511-8910,7.0,1.97,Polpa congelada_Novembro_311
266.71,111.49,POLPA-202511-3118,9.0,1.23,Polpa congelada_Novembro_312
585.63,545.5,POLPA-202511-7056,7.0,2.38,Polpa congelada_Novembro_313
351.48,276.73,POLPA-202511-4457,9.0,0.62,Polpa congelada_Novembro_314
554.62,203.99,POLPA-202511-6707,9.0,1.93,Polpa congelada_Novembro_315
578.7460611353711,440.78,POLPA-202511-4105,7.0,1.11,Polpa congelada_Novembro_316
1524.82,338.12,POLPA-202511-2687,8.0,2.16,Polpa congelada_Novembro_317
355.46,124.22,POLPA-202511-2996,10.0,1.09,Polpa congelada_Novembro_318
82.46,0.0,POLPA-202511-8986,9.0,1.08,Polpa congelada_Novembro_319
98.81,28.21,POLPA-202511-3656,10.0,2.0,Polpa congelada_Novembro_320
589.98,101.09,POLPA-202511-4512,8.0,0.59,Polpa congelada_Novembro_321
562.05,234.8,POLPA-202511-2205,10.0,2.19,Polpa congelada_Novembro_322
587.83,275.0,POLPA-202511-2856,10.0,0.88,Polpa congelada_Novembro_323
635.59,2.29,POLPA-202511-3748,9.0,0.72,Polpa congelada_Novembro_324
674.05,120.05,POLPA-202511-9444,7.0,3.28,Polpa congelada_Novembro_325
57.88,44.18,POLPA-202511-9219,7.0,1.83,Polpa congelada_Novembro_326
655.18,389.35,POLPA-202511-1875,8.0,2.16,Polpa congelada_Novembro_327
436.59,156.93,POLPA-202511-4919,8.0,1.44,Polpa congelada_Novembro_328
267.96,98.14,POLPA-202511-5800,9.0,2.15,Polpa congelada_Novembro_329
297.0,186.18,POLPA-202511-7777,7.0,3.22,Polpa congelada_Novembro_330
461.66,52.55,POLPA-202511-9963,9.0,1.4,Polpa congelada_Novembro_331
314.58,120.91,POLPA-202511-2356,8.0,2.63,Polpa congelada_Novembro_332
632.34,196.34738686131388,POLPA-202511-9152,10.0,0.56,Polpa congelada_Novembro_333
538.96,71.98,POLPA-202511-1954,9.0,0.32,Polpa congelada_Novembro_334
690.58,375.74,POLPA-202511-9219,9.0,1.73,Polpa congelada_Novembro_335
375.42,60.24,POLPA-202511-5170,9.0,1.97,Polpa congelada_Novembro_336
186.47,34.81,POLPA-202511-8269,9.0,3.0,Polpa congelada_Novembro_337
195.7,52.73,POLPA-202511-3965,10.0,1.55,Polpa congelada_Novembro_338
119.36,108.75,POLPA-202511-2086,8.0,0.58,Polpa congelada_Novembro_339
318.18,291.86,POLPA-202511-1634,7.0,2.64,Polpa congelada_Novembro_340
282.18,187.07,POLPA-202511-1919,9.0,2.22,Polpa congelada_Novembro_341
441.56,36.21,POLPA-202511-5453,9.0,2.81,Polpa congelada_Novembro_342
283.79,50.46,POLPA-202511-2323,10.0,0.88,Polpa congelada_Novembro_343
508.44,177.34,POLPA-202511-7610,8.0,1.73,Polpa congelada_Novembro_344
766.44,279.22,POLPA-202511-3982,8.0,1.26,Polpa congelada_Novembro_345
299.63,31.81,POLPA-202511-5954,8.0,1.65,Polpa congelada_Novembro_346
652.37,196.34738686131388,POLPA-202511-6501,10.0,1.59,Polpa congelada_Novembro_347
929.57,771.77,POLPA-202511-2864,9.0,2.21,Polpa congelada_Novembro_348
820.31,355.62,POLPA-202511-4488,8.0,2.12,Polpa congelada_Novembro_349
998.87,1127.09,POLPA-202511-7894,9.0,0.78,Polpa congelada_Novembro_350
540.14,133.88,POLPA-202511-4305,9.0,2.56,Polpa congelada_Novembro_351
431.09,213.37,POLPA-202511-1585,9.0,1.7,Polpa congelada_Novembro_352
866.48,283.82,POLPA-202511-5453,9.0,0.3,Polpa congelada_Novembro_353
153.87,89.45,POLPA-202511-3273,9.0,2.96,Polpa congelada_Novembro_354
1307.57,365.26,POLPA-202511-8572,8.0,3.07,Polpa congelada_Novembro_355
75.77,29.63,POLPA-202511-5958,10.0,2.18,Polpa congelada_Novembro_356
632.75,104.15,POLPA-202511-8428,8.0,1.95,Polpa congelada_Novembro_357
881.17,162.41,POLPA-202511-2573,8.0,0.7,Polpa congelada_Novembro_358
158.05,23.44,POLPA-202511-5352,8.0,1.74,Polpa congelada_Novembro_359
532.02,88.93,POLPA-202511-7864,7.0,2.16,Polpa congelada_Novembro_360
380.45,139.5,POLPA-202511-2131,9.0,3.35,Polpa congelada_Novembro_361
235.64,125.89,POLPA-202511-8064,10.0,3.48,Polpa congelada_Novembro_362
182.28,109.63,POLPA-202511-3539,8.0,2.59,Polpa congelada_Novembro_363
861.15,334.41,POLPA-202511-1562,8.387342513917375,2.83,Polpa congelada_Novembro_364
1003.23,89.25,POLPA-202511-5746,10.0,2.26,Polpa congelada_Novembro_365
182.31,146.88,POLPA-202511-4653,8.0,0.56,Polpa congelada_Novembro_366
690.65,298.32,POLPA-202511-6780,8.0,3.26,Polpa congelada_Novembro_367
763.91,178.17,POLPA-202511-4817,8.0,0.3,Polpa congelada_Novembro_368
681.37,73.87,POLPA-202511-4985,8.0,2.04,Polpa congelada_Novembro_369
789.97,356.11,POLPA-202511-7063,9.0,0.4,Polpa congelada_Novembro_370
644.9,326.74,POLPA-202511-6612,9.0,2.25,Polpa congelada_Novembro_371
252.88,154.95,POLPA-202511-1982,7.0,1.06,Polpa congelada_Novembro_372
1137.83,694.76,POLPA-202511-6738,9.0,2.65,Polpa congelada_Novembro_373
927.28,26.34,POLPA-202511-4842,8.0,2.08,Polpa congelada_Novembro_374
518.67,138.39,POLPA-202511-9900,8.0,0.84,Polpa congelada_Novembro_375
319.77,65.57,POLPA-202511-9069,10.0,0.73,Polpa congelada_Novembro_376
358.33,62.67,POLPA-202511-3733,9.0,0.86,Polpa congelada_Novembro_377
491.09,257.32,POLPA-202511-6838,9.0,0.81,Polpa congelada_Novembro_378
780.68,251.21,POLPA-202511-8750,9.0,1.19,Polpa congelada_Novembro_379
525.59,108.11,POLPA-202511-3926,10.0,1.62,Polpa congelada_Novembro_380
1191.69,585.77,POLPA-202511-6912,9.0,2.96,Polpa congelada_Novembro_381
1011.69,544.54,POLPA-202511-4181,8.0,1.25,Polpa congelada_Novembro_382
578.7460611353711,369.34,POLPA-202511-4804,9.0,1.59,Polpa congelada_Novembro_383
389.47,115.81,POLPA-202511-3900,9.0,0.9,Polpa congelada_Novembro_384
234.13,315.24,POLPA-202511-8424,8.0,2.19,Polpa congelada_Novembro_385
318.56,210.13,POLPA-202511-8269,8.0,0.92,Polpa congelada_Novembro_386
133.0,99.87,POLPA-202511-1531,8.0,0.3,Polpa congelada_Novembro_387
238.66,120.79,POLPA-202511-4302,8.0,0.3,Polpa congelada_Novembro_388
150.04,6.05,POLPA-202511-9818,9.0,3.36,Polpa congelada_Novembro_389
128.43,97.31,POLPA-202511-1860,8.387342513917375,1.17,Polpa congelada_Novembro_390
500.75,158.3,POLPA-202511-3664,10.0,2.03,Polpa congelada_Novembro_391
90.67,196.34738686131388,POLPA-202511-1329,8.0,1.98,Polpa congelada_Novembro_392
870.71,223.52,POLPA-202511-2219,9.0,1.09,Polpa congelada_Novembro_393
1044.23,97.69,POLPA-202511-4151,8.0,2.05,Polpa congelada_Novembro_394
350.03,250.84,POLPA-202511-6953,8.0,2.3,Polpa congelada_Novembro_395
